60,69
81,78
80,83
73,61
83,77
81,69
85,76
53,83
60,69
72,74
90,87
90,52
84,62
72,63
65,75
78,70
83,71
69,90
53,66
85,57
71,120
117,65
79,81
58,59
71,62
55,69
56,63
95,64
76,56
63,37
70,71
51,54
75,71
62,79
64,62
71,57
106,75
74,82
47,67
78,66
69,71
72,73
74,78
64,89
71,70
48,81
84,78
59,98
65,74
64,69
74,73
69,78
72,61
64,61
79,70
49,126
75,106
60,69
72,68
76,82
80,59
80,78
75,64
69,56
57,100
60,74
69,85
72,67
72,103
65,54
66,83
73,66
83,65
78,85
83,88
63,70
63,87
47,91
83,61
73,81
45,90
97,61
58,57
55,65
78,81
72,84
65,90
73,80
64,62
89,73
65,56
73,66
73,86
79,83
66,52
55,81
79,69
72,82
70,86
76,67
52,83
83,76
72,60
76,95
89,58
73,83
60,67
91,54
92,75
57,71
64,59
77,65
83,80
78,74
68,83
74,79
49,143
73,69
57,79
80,66
65,61
73,77
95,102
98,67
49,60
69,66
80,52
81,69
69,64
52,91
77,93
83,64
66,67
64,76
56,52
49,82
98,52
72,82
43,76
82,61
88,75
57,78
74,67
68,71
59,77
69,60
87,47
80,49
50,78
73,89
61,64
56,72
50,51
73,80
58,72
65,74
64,77
63,80
59,57
68,72
90,58
70,51
77,51
91,74
87,85
76,85
82,64
81,92
81,74
68,71
62,71
52,68
64,84
70,74
65,43
59,74
81,89
77,80
66,63
115,39
83,68
76,67
92,95
73,81
70,93
83,90
72,69
81,98
82,70
59,77
76,57
81,65
89,74
78,66
75,68
63,65
61,59
63,81
79,48
68,58
66,77
56,107
73,81
75,66
49,61
78,68
89,77
56,96
68,63
58,84
58,69
107,99
84,87
66,67
78,69
88,53
65,55
77,61
66,62
73,63
101,79
63,84
75,56
65,73
72,93
82,68
54,106
75,92
71,60
80,81
55,69
65,85
84,80
82,68
85,89
71,79
94,74
71,86
69,111
78,88
57,79
69,79
69,91
57,64
73,45
71,63
87,72
63,51
76,82
75,67
61,88
102,75
72,74
63,61
67,69
50,79
92,75
58,61
63,75
66,98
58,70
69,78
63,67
96,84
78,68
41,97
63,74
55,80
117,48
48,49
56,65
57,64
61,55
63,88
85,66
87,67
74,80
69,77
83,63
67,78
58,80
83,48
81,76
46,80
88,78
64,49
83,66
81,69
76,68
76,82
82,65
64,56
89,76
58,62
75,55
65,98
85,74
91,65
62,100
54,79
75,88
64,50
80,64
64,84
57,54
96,90
60,62
71,64
59,75
66,62
66,54
50,59
74,82
63,67
76,77
75,80
95,81
74,67
74,87
73,60
59,68
99,45
72,60
95,55
57,69
59,97
82,72
79,73
79,96
67,74
73,79
73,88
87,70
68,92
91,80
94,69
74,85
75,83
75,82
91,76
84,74
81,70
81,76
67,73
48,101
77,71
66,76
65,69
81,83
72,61
71,69
77,76
70,85
76,82
76,92
102,70
147,52
70,81
76,83
58,80
84,74
67,58
79,69
83,67
66,61
82,54
72,93
53,81
60,70
63,68
61,56
69,87
57,64
68,61
53,71
90,86
42,68
95,63
64,102
55,61
57,70
60,72
77,86
78,57
64,97
113,90
94,73
105,87
71,99
69,68
75,78
67,62
105,67
63,88
75,90
78,70
70,75
81,66
65,75
65,70
54,66
72,82
56,102
120,69
44,118
57,83
58,64
61,79
76,60
58,70
52,61
69,58
73,72
72,79
83,91
74,83
109,55
77,80
73,76
88,98
84,74
80,68
57,72
100,70
51,81
64,67
74,77
73,64
67,70
72,74
73,79
67,56
71,51
66,82
68,74
84,56
72,71
97,89
66,78
73,112
68,60
76,56
63,71
61,55
57,77
81,56
59,70
71,75
63,78
74,78
61,63
71,62
65,54
59,63
68,49
72,58
98,100
71,65
79,76
64,79
65,80
63,79
77,69
60,63
115,66
72,78
63,67
93,69
80,62
80,81
100,85
72,65
72,55
81,86
86,79
60,106
67,89
76,72
63,84
83,57
72,65
80,97
101,57
89,86
62,79
65,76
89,68
66,67
65,57
74,81
75,77
66,55
65,72
55,67
82,54
58,76
76,71
63,68
71,72
72,68
63,78
71,56
90,77
63,98
102,95
83,50
75,42
68,64
61,91
73,79
63,38
84,87
70,96
70,93
69,92
88,81
80,84
63,79
80,45
67,59
71,82
71,66
54,76
87,101
67,79
70,46
71,55
52,119
93,82
78,76
78,83
74,77
71,62
60,81
73,68
100,98
92,93
62,90
87,57
52,62
65,79
64,44
63,80
57,75
78,71
62,59
58,73
78,90
84,52
61,69
74,58
70,64
97,87
75,57
79,87
77,79
70,96
70,56
68,112
62,64
100,41
63,65
65,80
82,72
72,80
57,72
72,79
66,78
61,57
84,77
59,67
74,67
99,89
83,74
79,85
54,68
69,63
62,103
52,74
68,59
70,47
75,63
69,95
80,61
80,75
63,73
84,66
75,69
54,74
76,67
89,86
65,53
65,54
56,43
79,87
60,85
79,44
103,74
72,57
66,96
61,72
83,76
60,65
70,57
65,71
58,68
58,73
85,50
57,52
54,66
77,63
72,52
65,54
74,76
81,89
86,61
66,97
60,74
79,70
56,79
115,50
78,63
80,68
58,56
70,77
82,98
50,109
74,75
66,83
71,82
83,69
66,62
88,73
87,66
74,83
67,60
70,96
74,64
66,76
63,91
73,67
73,85
72,82
86,50
89,62
90,72
88,80
61,83
89,69
67,64
79,75
61,50
77,75
68,67
64,60
65,98
77,75
98,91
86,81
113,62
69,62
68,67
86,90
47,85
64,91
82,75
74,94
91,56
69,77
86,80
70,87
82,87
77,83
49,70
89,79
71,78
69,57
65,54
64,78
69,63
74,84
52,76
77,86
100,85
75,79
42,99
85,80
56,105
71,59
79,60
84,78
85,78
78,65
72,47
39,90
86,83
69,73
58,72
58,90
56,61
70,51
64,73
102,34
105,36
77,71
61,79
66,84
74,62
88,84
68,56
76,55
82,76
69,70
61,71
70,57
58,86
91,93
66,84
90,73
73,78
64,71
84,54
86,77
64,50
77,70
68,72
66,53
75,56
57,85
78,81
79,96
91,56
80,68
61,70
58,53
64,54
55,67
72,77
87,67
88,66
60,55
78,72
110,51
79,76
82,58
88,80
70,76
69,64
68,60
80,57
78,88
86,71
68,66
62,67
75,79
64,67
71,89
59,57
68,85
78,70
112,115
70,64
86,90
87,101
62,72
59,85
78,76
52,65
79,81
72,52
44,78
65,42
68,58
50,73
64,81
94,84
57,47
76,45
82,60
76,82
47,64
73,85
72,57
50,100
62,61
67,80
79,85
69,45
69,84
60,75
72,49
99,89
81,60
88,86
76,65
55,73
79,93
70,65
47,60
83,96
64,73
86,81
75,61
86,82
89,62
85,75
61,69
58,69
65,56
61,71
63,66
55,77
75,81
78,64
61,63
63,51
74,79
53,89
80,65
113,56
60,57
60,63
80,64
72,53
81,98
66,60
71,88
58,70
65,78
78,68
54,50
83,79
85,84
61,56
67,110
97,75
65,72
90,72
60,81
92,66
61,69
90,83
84,53
80,61
77,86
69,80
48,78
78,63
63,82
62,75
71,67
59,84
92,81
74,99
71,87
77,73
94,82
73,69
91,84
72,77
93,91
65,78
77,80
65,77
92,79
71,77
75,73
83,68
56,59
75,70
78,85
75,67
69,78
90,86
65,76
57,92
50,79
74,64
53,63
64,62
91,66
51,72
73,72
71,110
75,61
62,60
56,82
87,88
68,73
67,64
74,78
84,82
84,85
80,90
69,49
63,82
48,114
66,79
75,64
69,68
63,53
69,71
52,85
74,38
78,76
46,81
89,76
81,59
68,72
69,81
62,84
96,91
75,85
76,64
56,64
56,76
51,76
86,51
85,46
71,52
90,57
74,49
106,74
84,71
48,80
65,71
59,67
57,61
55,67
54,66
80,68
76,90
59,62
59,71
74,79
72,67
80,73
76,66
91,71
60,74
59,84
77,62
67,98
85,100
42,75
73,91
68,63
61,67
83,66
70,68
70,80
68,67
68,55
86,72
72,54
73,72
59,111
56,102
87,64
56,92
67,50
108,62
68,57
71,122
57,92
70,84
80,95
76,65
87,69
73,105
82,54
59,58
63,60
85,60
65,52
98,34
61,114
47,87
63,66
63,72
74,69
80,93
75,68
47,85
85,63
84,79
55,87
74,77
66,69
69,70
59,84
95,83
61,59
97,54
76,51
54,78
69,98
83,76
87,78
72,83
69,80
78,66
70,78
55,56
68,62
60,71
64,59
80,66
79,75
55,61
61,76
60,64
59,79
52,112
63,95
65,78
50,93
120,71
73,89
70,57
63,80
91,94
64,53
75,53
103,64
67,70
85,92
83,73
83,80
116,95
88,86
74,83
79,83
114,58
53,79
64,77
59,82
71,79
125,60
79,62
54,90
103,59
77,71
87,79
97,55
74,67
68,87
78,86
73,70
106,98
65,52
71,74
77,72
79,77
81,70
89,76
74,60
78,74
59,84
77,81
71,98
79,85
55,77
67,57
87,72
68,72
63,66
79,81
63,50
61,66
88,78
86,77
67,60
77,42
71,76
61,86
49,66
81,64
62,49
83,52
73,83
57,79
59,57
92,48
52,80
73,57
52,61
68,77
52,72
65,83
64,55
68,55
72,55
61,105
67,64
63,72
76,53
65,77
78,87
46,78
63,58
53,52
63,91
83,57
44,59
52,57
67,55
55,68
68,75
57,61
72,61
67,53
54,72
55,84
70,59
93,78
75,54
72,67
75,88
73,68
60,65
74,69
65,86
65,73
78,83
74,66
65,66
74,67
75,79
66,79
83,68
79,66
87,74
78,55
91,62
87,58
76,50
82,76
71,54
43,58
64,46
57,70
67,99
46,70
70,78
78,65
74,58
64,67
73,68
79,73
64,68
80,62
95,71
73,55
80,50
74,55
63,86
69,76
73,80
63,84
51,72
58,59
69,76
48,52
84,70
59,75
67,55
49,67
56,54
57,50
77,66
76,77
72,62
75,81
85,82
88,69
71,56
56,77
83,84
72,76
55,75
79,94
59,73
96,60
68,87
78,75
82,75
59,70
78,80
91,81
72,70
84,99
71,105
74,57
73,76
83,66
51,87
71,69
56,81
84,76
76,66
68,48
52,48
75,55
74,66
62,78
71,83
69,55
78,70
82,79
73,64
57,64
74,79
34,65
48,96
83,70
80,78
71,78
78,94
89,99
94,71
81,60
75,69
82,76
72,88
64,60
69,85
80,76
78,71
69,61
75,88
73,82
67,85
71,62
77,69
70,75
64,91
54,73
77,66
80,82
75,80
83,73
53,52
91,72
66,61
72,62
68,81
52,66
83,63
61,57
63,62
53,61
74,65
55,125
65,93
81,49
62,71
63,60
67,60
67,62
60,55
85,59
80,92
53,75
120,56
76,72
80,71
68,72
71,67
69,70
56,64
77,81
63,86
61,89
79,80
61,80
75,56
69,55
42,67
59,77
77,81
66,112
64,68
57,86
70,83
49,48
98,92
67,62
73,71
59,72
66,52
54,66
62,69
49,91
64,67
82,74
62,82
81,56
58,69
52,83
53,67
69,66
65,71
78,70
71,59
69,78
76,67
81,78
73,66
89,79
76,74
71,62
50,85
71,62
56,64
73,69
82,57
56,79
68,73
60,78
72,52
84,71
66,86
62,89
78,83
68,77
58,74
75,67
75,69
64,56
62,59
70,52
48,34
70,54
89,67
72,53
97,46
72,86
64,85
68,54
63,97
89,79
74,62
70,82
57,71
88,87
63,67
63,55
50,76
71,69
84,82
69,61
62,83
77,61
82,81
78,67
69,88
81,70
58,67
64,60
68,72
61,62
68,74
68,77
50,68
85,77
66,87
45,63
55,52
70,63
83,75
63,65
74,87
74,60
70,79
52,80
70,74
58,78
80,55
79,81
74,88
77,78
91,60
73,68
95,62
58,74
66,58
80,63
83,79
59,89
94,71
71,61
91,43
66,43
46,64
82,51
77,56
62,61
60,66
69,61
79,86
98,79
68,72
64,71
69,59
79,77
72,76
55,75
66,73
70,77
67,78
77,79
75,80
81,68
54,70
62,91
89,50
56,64
81,99
62,72
74,82
82,93
58,66
67,66
71,89
65,51
65,70
70,92
63,70
67,71
70,79
65,80
84,27
79,84
46,67
59,56
76,88
82,74
62,51
80,73
77,62
55,89
88,75
55,60
71,63
81,84
77,73
67,62
70,66
72,75
84,91
81,54
55,92
82,72
87,63
67,72
89,69
74,89
64,74
78,66
37,65
77,85
80,61
69,66
52,69
70,68
95,86
70,66
67,63
68,52
96,80
63,81
78,65
59,56
89,100
62,72
66,70
81,71
73,72
74,62
75,72
77,85
58,61
81,69
73,63
72,71
70,57
61,84
64,87
77,70
65,63
79,98
67,65
82,70
56,65
75,88
73,66
54,76
91,82
80,78
76,64
69,65
68,78
90,59
80,70
80,62
68,71
65,63
90,80
51,97
53,56
56,54
79,91
73,81
79,64
61,75
56,75
84,76
66,56
78,70
86,78
82,75
82,68
75,63
61,55
76,80
84,68
68,77
79,78
91,52
32,105
56,93
76,72
66,85
73,65
79,73
63,56
73,75
79,72
61,63
64,72
57,64
71,67
75,72
64,58
84,82
69,54
71,73
86,39
57,62
74,80
69,57
85,58
57,82
60,71
77,65
65,72
48,68
63,44
49,94
79,62
61,72
54,51
59,50
56,64
80,85
75,72
64,67
46,56
75,62
53,72
73,56
88,69
75,55
80,90
76,83
81,59
64,85
61,72
71,75
66,64
72,40
55,61
58,61
56,64
61,64
66,67
47,66
78,79
73,90
86,93
71,82
85,66
67,74
73,56
76,95
96,90
70,56
75,74
52,73
79,62
70,76
57,62
80,68
74,82
68,82
72,75
50,83
74,62
51,109
64,30
66,67
41,55
63,74
61,65
54,72
60,58
80,77
54,53
50,67
34,106
72,63
92,98
64,57
73,86
79,69
52,72
61,105
71,51
89,78
105,54
76,56
98,104
72,78
69,95
67,98
92,79
82,88
67,71
106,54
107,111
69,79
78,86
89,82
77,76
79,72
69,70
63,65
72,73
72,65
81,73
75,86
75,80
71,94
62,59
96,56
63,44
67,66
73,72
66,78
82,64
65,62
71,67
66,68
74,94
56,74
80,78
73,71
71,73
82,81
44,69
116,67
73,62
86,74
76,87
60,45
67,65
61,69
60,64
84,70
63,67
77,73
65,67
67,71
60,74
79,58
76,79
59,74
51,63
66,60
62,59
70,62
78,58
70,65
73,67
62,76
51,83
65,62
102,63
98,104
81,68
75,91
71,55
47,69
82,84
61,72
78,71
68,59
72,73
86,77
64,95
122,58
56,67
67,59
78,84
94,63
63,64
73,71
62,81
79,63
78,52
80,81
66,69
64,69
59,39
78,57
79,86
80,72
59,73
67,74
65,72
73,66
47,78
58,67
72,39
63,66
56,69
98,79
111,104
67,69
44,70
44,75
61,63
65,49
67,54
40,80
75,79
91,43
80,61
40,65
80,74
82,81
89,97
75,69
59,71
69,77
60,73
96,84
70,103
61,75
89,69
68,61
81,76
92,78
56,72
81,68
79,59
51,82
69,75
69,70
90,72
72,98
74,62
71,82
76,81
57,75
79,89
81,71
69,81
47,76
60,57
54,66
59,75
43,52
63,72
68,74
79,68
49,91
43,129
71,79
99,63
70,89
65,51
79,67
57,76
67,99
90,72
76,69
82,74
74,59
80,71
77,74
78,72
56,87
88,92
81,77
69,77
58,67
62,45
82,59
66,80
76,83
56,81
74,67
67,61
68,77
58,52
68,96
80,68
90,69
59,60
45,72
91,59
70,77
63,62
78,71
94,67
56,66
36,58
74,71
69,63
50,71
58,71
54,90
49,71
86,77
68,77
61,83
73,59
71,64
60,78
61,66
56,58
77,55
64,73
73,69
64,56
81,59
53,85
66,65
91,84
77,81
65,72
73,82
66,73
66,67
78,66
77,70
51,67
76,71
44,75
68,54
49,60
82,57
82,89
65,43
55,76
88,79
79,52
80,66
74,86
61,65
82,65
61,56
62,86
57,68
61,62
82,86
84,73
76,71
67,61
65,51
55,74
67,54
81,62
66,52
45,103
78,71
75,48
72,63
73,58
57,64
61,56
69,55
68,60
77,71
65,117
67,64
69,81
72,68
67,70
71,63
66,78
82,57
64,63
59,68
94,84
53,68
61,69
44,69
60,55
75,63
86,81
68,70
53,84
83,57
64,75
67,59
60,53
55,41
66,54
49,81
84,68
59,97
51,74
81,89
69,74
37,94
79,84
64,57
100,89
58,56
73,51
61,81
65,52
61,52
78,65
80,83
54,45
67,70
108,58
70,56
89,75
62,73
93,62
81,86
62,91
69,55
74,71
72,60
84,74
62,55
60,71
84,77
78,72
85,64
68,56
76,80
60,68
52,65
42,65
86,77
75,55
61,53
58,56
71,81
90,49
92,55
80,67
48,45
67,65
71,67
77,65
79,88
79,59
96,56
67,60
98,81
75,47
76,82
78,69
68,61
83,64
65,66
67,65
74,63
89,55
80,65
64,74
78,80
70,78
60,61
69,79
92,61
79,57
75,64
72,68
56,48
104,111
62,87
61,67
61,72
81,70
72,105
78,65
76,57
81,63
58,63
56,59
51,73
75,74
70,65
87,62
84,71
73,66
78,80
74,61
59,67
68,62
75,67
83,71
77,65
65,85
66,57
66,77
64,98
85,54
66,74
115,81
89,67
65,52
70,77
55,59
55,74
60,81
71,73
59,81
71,57
79,57
84,58
90,86
54,86
50,83
91,74
75,67
88,53
98,85
62,53
84,75
65,61
81,77
65,70
65,77
84,76
64,48
45,72
93,81
51,85
70,80
71,78
70,92
65,62
53,85
80,81
91,93
94,67
72,82
72,65
79,54
65,67
77,87
82,76
67,66
80,65
90,86
72,87
62,71
64,78
63,58
41,87
66,44
81,86
90,56
65,56
57,69
61,70
51,78
73,60
56,71
52,83
58,91
51,81
55,71
78,66
72,80
64,69
52,72
67,48
78,91
86,71
75,63
85,54
62,70
72,61
85,77
71,82
66,50
79,69
78,65
54,63
70,56
73,87
59,87
50,65
65,56
71,79
73,66
62,88
61,72
76,89
56,78
68,110
44,79
61,90
100,42
58,83
63,66
74,70
68,65
72,67
60,82
68,87
65,70
56,85
77,67
85,72
102,73
80,85
78,85
59,86
98,95
106,60
47,76
63,72
47,68
56,93
81,75
65,66
55,63
77,80
61,75
78,82
83,51
70,48
76,60
66,65
81,80
70,58
63,58
78,74
73,64
62,72
110,115
103,53
52,61
79,70
69,75
62,57
66,63
53,56
95,68
68,75
64,83
74,64
82,70
78,74
64,62
80,87
84,90
68,73
73,75
55,86
59,81
76,58
98,53
58,74
59,67
56,59
53,63
53,56
78,73
78,47
92,74
85,80
72,80
76,80
65,62
66,61
84,74
66,49
73,50
44,71
57,75
71,65
68,64
52,88
48,89
57,62
112,115
90,57
59,76
73,65
85,68
96,72
74,71
93,82
81,68
77,63
68,77
85,78
68,58
89,67
81,70
60,82
83,66
67,55
55,60
64,54
60,69
86,62
61,67
82,69
66,63
67,77
59,73
80,83
63,58
58,74
76,78
59,71
39,55
65,69
61,77
54,71
76,61
88,78
63,78
48,74
62,75
64,93
81,62
61,75
74,64
77,74
66,64
71,79
74,63
74,59
50,40
62,58
75,96
62,73
54,70
58,86
64,82
76,55
81,50
73,54
68,67
72,54
78,58
64,56
59,62
72,56
68,52
61,55
62,88
74,59
82,78
50,52
63,68
86,90
92,44
77,55
76,53
52,70
50,68
95,84
67,57
56,51
61,50
89,62
76,82
46,102
72,76
72,83
83,77
69,66
64,48
77,59
59,71
71,81
71,53
69,53
41,56
67,71
45,59
64,76
58,72
76,79
56,48
83,64
78,76
54,99
74,65
68,76
52,91
68,61
54,75
56,78
62,76
58,72
56,59
82,84
65,93
48,78
78,62
56,59
69,72
69,57
51,61
71,76
63,73
51,85
64,46
72,59
65,56
65,79
63,91
60,73
65,76
54,81
85,74
66,100
84,92
100,64
66,98
71,61
90,53
77,92
76,84
78,86
92,80
81,62
78,76
81,68
68,66
77,98
72,45
67,82
119,61
70,73
96,82
93,72
98,69
86,74
75,63
59,71
38,86
85,52
82,64
65,66
62,89
60,70
62,68
79,75
53,69
97,94
69,83
80,73
67,60
42,74
57,80
53,79
64,100
71,66
89,62
77,90
77,63
58,63
46,73
37,92
65,39
63,67
72,58
70,80
69,71
77,79
56,61
62,100
73,69
75,48
70,56
54,50
83,74
78,72
72,79
88,79
79,76
64,83
75,55
77,92
70,84
54,64
67,71
57,64
60,74
67,54
83,102
92,81
60,74
59,78
79,84
72,70
69,87
71,70
71,64
59,62
64,81
35,84
65,50
60,58
64,79
56,59
81,76
58,81
94,97
68,65
70,68
67,89
87,96
62,59
79,68
74,75
80,55
40,64
80,62
57,54
56,66
62,88
47,69
67,51
75,60
67,61
86,89
55,61
59,63
79,75
78,63
80,68
57,62
62,68
77,57
68,85
74,68
69,77
99,89
85,75
67,79
71,57
60,56
82,74
75,69
62,59
71,68
65,49
82,57
84,64
62,81
70,68
80,52
69,86
64,73
97,80
78,77
67,75
81,61
72,63
69,64
63,58
61,80
56,67
84,70
69,57
71,51
81,67
61,84
73,90
72,55
62,74
101,70
55,66
82,74
74,68
62,68
61,64
92,61
72,67
73,72
73,79
67,69
65,68
65,80
94,73
63,68
83,50
70,56
72,70
34,89
56,71
50,130
57,72
69,68
69,79
72,67
46,86
49,60
109,62
91,61
77,79
69,68
64,72
64,65
71,57
76,68
76,92
62,61
87,85
65,52
81,75
67,72
83,75
66,53
71,79
75,85
58,41
89,64
94,73
63,67
72,61
70,53
91,51
69,75
60,74
65,61
63,70
75,76
71,105
91,64
97,67
69,88
77,81
84,87
86,63
63,71
60,74
62,82
66,54
47,66
81,74
62,80
62,94
69,64
64,72
58,79
76,86
68,63
74,55
80,84
54,73
76,66
71,72
65,56
55,63
77,56
76,50
78,71
76,71
61,73
76,65
63,75
81,69
69,85
73,65
67,56
79,76
69,67
47,69
72,62
76,54
67,72
48,86
51,58
64,60
76,82
50,78
69,51
59,62
46,65
73,79
66,74
66,77
56,69
59,56
107,99
79,75
55,65
43,87
79,75
48,67
55,69
59,57
69,100
69,62
70,58
102,54
65,47
64,85
71,70
46,61
57,61
88,68
60,75
52,69
62,71
66,71
67,61
79,64
62,60
80,71
43,89
82,72
58,46
63,78
82,57
80,84
55,89
80,83
74,53
85,79
83,80
69,77
60,88
61,74
75,51
63,73
73,64
71,43
68,55
85,58
52,65
87,86
72,74
37,78
58,67
83,67
82,64
83,76
80,63
54,74
57,47
76,72
55,71
80,76
73,48
60,70
83,82
75,68
57,83
83,81
57,61
94,64
76,66
57,64
62,59
72,80
82,73
72,73
79,87
67,71
42,46
65,84
72,68
63,73
86,95
66,69
63,55
53,65
50,88
72,81
54,78
53,76
80,66
75,63
91,81
51,90
54,81
69,51
76,82
63,55
65,77
68,74
83,74
73,76
60,58
74,83
88,86
84,64
47,100
